Date,company name,open,high,low,closing,avg_price_1,ROC_7,std_price_8,avg_volume_16,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/8/2023,Franco-Nevada Corporation,142.19,142.95,139.4,139.8,139.8,2.432590855803064,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Gold Fields Limited,11.83,12.07,11.68,11.95,11.95,15.458937198067629,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,AngloGold Ashant,21.46,21.5884,21.18,21.47,21.47,10.556127703398541,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Kinross Gold Corporation,4.475,4.59,4.4,4.57,4.57,11.73594132029341,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Alamos Gold Inc.,142.64,148.78,140.87,10.86,10.86,7.418397626,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Harmony Gold Mining Company Limited,3.84,3.87,3.7701,3.83,3.83,12.647058823529417,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Pan American Silver Corp.,17.8,17.8,17.99,17.74,17.74,8.567931456548338,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Endeavour Mining plc,3.42,3.42,3.505,3.47,3.47,7.098765432098765,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Osisko Gold Royalties Ltd,12.7,12.79,12.51,12.72,12.72,5.3852526926263495,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Eldorado Gold Corporation,8.88,9.04,8.66,8.9,8.9,6.459330143540681,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,IAMGOLD Corporation,2.73,2.815,2.64,2.65,2.65,2.713178294573637,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Coeur Mining, Inc.",3.6,3.75,3.5289,3.68,3.68,9.523809523809533,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Equinox Gold Corp.,4.03,4.05,3.89,4,4,21.95121951219513,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Orla Mining Ltd.,4.15,4.26,4.07,4.25,4.25,5.198019801980197,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Sandstorm Gold Ltd.,5.79,5.8399,5.7,5.78,5.78,9.885931559,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Centerra Gold Inc.,5.72,5.86,5.6,5.78,5.78,11.583011583011595,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Seabridge Gold Inc.,13.87,14.0408,13.56,13.88,13.88,10.33386327503975,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,DRDGOLD Limited,8.31,8.65,8.13,8.55,8.55,15.540540540540546,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Caledonia Mining Corporation Plc,13.07,13.62,12.97,13.56,13.56,9.35483871,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Idaho Strategic Resources, Inc.",5.92,5.92,5.7,5.77,5.77,1.2280701754385859,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Contango Ore, Inc.",22.47,22.51,22,22.03,22.03,-3.883071553,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2023,Newmont Corporation,52.79,53.09,52.036,52.22,52.69,10.635593220338974,2.3441351588287587,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Agnico Eagle Mine,55.6,56.11,54.59,54.71,55.28,5.231775341411807,1.4841441737821224,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Barrick Gold Cor,19.22,19.37,18.96,18.97,19.04,10.419091967403954,0.8365479663474176,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Wheaton Precious Metals Corp.,43.59,43.7504,42.88,42.88,43.3,9.723643807574218,1.800130451622087,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Franco-Nevada Corporation,141.3,142.23,140.21,142.1,139.8,4.117819461,1.8850194201349106,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Gold Fields Limited,12.19,12.2499,11.85,11.87,11.95,14.685990338164249,0.6985290667845235,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,AngloGold Ashant,22.17,22.22,21.31,21.32,21.47,9.783728115344998,0.9228178894792052,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Kinross Gold Corporation,4.63,4.65,4.51,4.52,4.57,10.51344743276283,0.21168963130016585,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Alamos Gold Inc.,148.69,149.19,144.46,10.69,10.86,5.736894164193869,0.3454784467124641,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Harmony Gold Mining Company Limited,3.93,3.985,3.87,3.9,3.83,14.705882352941178,0.19467463698621412,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Pan American Silver Corp.,17.945,17.945,18.0299,17.59,17.74,7.649938800489596,0.6325670489588993,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Endeavour Mining plc,3.53,3.53,3.53,3.39,3.47,4.629629629629626,0.10925069466925277,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Osisko Gold Royalties Ltd,12.76,12.9,12.54,12.6,12.72,4.391052195526092,0.29161802315455587,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Eldorado Gold Corporation,9,9.08,8.685,8.73,8.9,4.425837320574175,0.24452578011910714,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,IAMGOLD Corporation,2.67,2.72,2.59,2.61,2.65,1.162790697674411,0.063569422,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Coeur Mining, Inc.",3.79,3.81,3.68,3.71,3.68,10.41666666666667,0.14297227503460763,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Equinox Gold Corp.,4.08,4.09,3.94,3.96,4,20.731707317073177,0.3278692030150349,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Orla Mining Ltd.,4.29,4.36,4.18,4.18,4.25,3.4653465346534573,0.097751507,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Sandstorm Gold Ltd.,5.81,5.88,5.7,5.72,5.78,8.745247148288973,0.22808206543134596,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Centerra Gold Inc.,5.81,5.9,5.75,5.76,5.78,11.1969112,0.26109658858634816,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Seabridge Gold Inc.,14.02,14.0999,13.7,13.77,13.88,9.459459459459456,0.6240879058960478,0,1872.7,0,0,0,0,1,0,0,1,0,0,0,1
1/9/2023,DRDGOLD Limited,8.73,8.73,8.36,8.38,8.55,13.24324324324325,0.5003124024047376,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Caledonia Mining Corporation Plc,13.68,14.63,13.64,14.15,13.56,14.11290322580645,0.5011700595321202,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Idaho Strategic Resources, Inc.",5.73,5.91,5.7,5.85,5.77,2.6315789473684115,0.054099776,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Contango Ore, Inc.",21.92,23.79,21.7,22.95,22.03,0.1308900523560104,0.4518355421421134,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/10/2023,Newmont Corporation,52.49,53.23,52.22,53.15,52.22,7.200484066155709,1.9426339814062452,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Agnico Eagle Mine,54.74,55.27,54.41,55.24,54.71,3.1366691560866315,1.1959925644775977,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Barrick Gold Cor,19,19.46,18.845,19.39,18.97,8.749298934380272,0.7007750810964344,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Wheaton Precious Metals Corp.,43,43.55,42.86,43.46,42.88,7.123490263741683,1.5308161921947767,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Franco-Nevada Corporation,142.03,144.4,141.44,144.1,142.1,4.306912775968142,1.840845593742194,0,1871.6,0,0,0,0,0,0,0,0,0,1,0,0
1/10/2023,Gold Fields Limited,12.04,12.09,11.87,12.02,11.87,11.090573012938995,0.6016643582596533,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,AngloGold Ashant,21.69,21.975,21.62,21.94,21.32,8.829365079365086,0.7665693520018716,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Kinross Gold Corporation,4.53,4.62,4.5,4.61,4.52,7.9625292740047025,0.1758245879116052,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Alamos Gold Inc.,145.76,151.65,145.75,10.89,10.69,5.115830115830127,0.2835709787689844,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Harmony Gold Mining Company Limited,3.95,3.98,3.88,3.95,3.9,12.215909090909095,0.17537205348303667,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Pan American Silver Corp.,17.59,17.59,18.09,18.09,17.59,5.358182877111229,0.5039203451793873,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Endeavour Mining plc,3.42,3.42,3.55,3.53,3.39,7.621951219512195,0.094102907,0,1871.6,0,0,0,0,0,0,0,1,0,0,0,0
1/10/2023,Osisko Gold Royalties Ltd,12.73,12.8,12.565,12.65,12.6,3.2653061224489828,0.2437064979495964,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Eldorado Gold Corporation,8.73,9,8.64,8.99,8.73,5.889281507656065,0.20691181696558802,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,IAMGOLD Corporation,2.64,2.72,2.585,2.7,2.61,7.1428571428571495,0.06112049,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Coeur Mining, Inc.",3.76,3.85,3.66,3.82,3.71,12.352941176470585,0.13648652471424239,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Equinox Gold Corp.,3.95,4.26,3.92,4.26,3.96,18.99441340782122,0.2688567063910222,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Orla Mining Ltd.,4.22,4.31,4.2,4.31,4.18,4.106280193236714,0.089751641,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Sandstorm Gold Ltd.,5.74,5.77,5.63,5.74,5.72,5.709023941,0.1916842642025092,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Centerra Gold Inc.,5.73,5.86,5.7035,5.86,5.76,9.328358208955223,0.22669992753165405,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Seabridge Gold Inc.,13.85,13.85,13.495,13.76,13.77,8.091123330714842,0.5442409524151174,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,DRDGOLD Limited,8.44,8.75,8.36,8.52,8.38,10.21992238033634,0.4262774917820553,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Caledonia Mining Corporation Plc,14.19,14.72,13.68,14.4,14.15,12.941176470588239,0.577913427,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Idaho Strategic Resources, Inc.",5.86,5.95,5.68,5.69,5.85,-0.698080279,0.056757630072339825,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Contango Ore, Inc.",22.5,26.9,22.5,25.75,22.95,13.938053097345126,0.4572276707037128,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Newmont Corporation,53.35,53.65,52.06,52.46,53.15,1.8443020772665557,1.1656604504375587,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Agnico Eagle Mine,55.26,55.45,54.07,54.54,55.24,-1.694304254,0.6381446320612207,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Barrick Gold Cor,19.47,19.52,18.95,19.22,19.39,1.800847457627118,0.4562091468989704,0,1874.6,0,0,0,0,0,1,0,0,0,0,0,0
1/11/2023,Wheaton Precious Metals Corp.,43.66,43.86,42.715,43.26,43.46,3.122765196662682,1.0161332519479374,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Franco-Nevada Corporation,144.5,145.18,142.64,144.25,144.1,1.6059730929069531,1.8817843925381224,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Gold Fields Limited,12.47,12.49,12.015,12.27,12.02,6.050129645635257,0.4053195388473509,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,AngloGold Ashant,22.19,22.28,21.705,22.01,21.94,2.994852597098739,0.5116918715678118,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Kinross Gold Corporation,4.62,4.65,4.55,4.56,4.61,0.6622516556291249,0.1094140236506663,0,1874.6,1,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Alamos Gold Inc.,152.17,154.01,151.945,10.88,10.89,0.2764976958525451,0.17715509750336994,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Harmony Gold Mining Company Limited,4.03,4.05,3.91,3.99,3.95,5.555555555555566,0.12850792082313683,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Pan American Silver Corp.,18.37,18.37,18.515,18.26,18.09,2.0681945220793794,0.2837220722568346,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Endeavour Mining plc,3.56,3.56,3.57,3.53,3.53,1.4367816091953973,0.080133817,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Osisko Gold Royalties Ltd,17.53,12.76,12.53,12.63,12.65,0.23809523809524713,0.15482709249814086,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Eldorado Gold Corporation,3.37,9.02,8.62,8.69,8.99,-1.918735892,0.161400124,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,IAMGOLD Corporation,17.39,2.71,2.6,2.61,2.7,-2.973977695,0.06112049,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Coeur Mining, Inc.",3.38,3.855,3.6,3.64,3.82,2.247191011235957,0.1296974501346447,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Equinox Gold Corp.,17.8,4.26,3.94,4.08,4.26,2.0000000000000018,0.1856984883391035,0,1874.6,0,0,0,0,0,1,1,1,0,0,0,0
1/11/2023,Orla Mining Ltd.,3.42,4.36,4.21,4.24,4.31,4.691358024691368,0.090553851,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Sandstorm Gold Ltd.,17.8,5.81,5.665,5.69,5.74,1.0657193605683926,0.1188035593502396,0,1874.6,1,0,0,0,0,0,0,1,0,0,0,0
1/11/2023,Centerra Gold Inc.,3.42,5.99,5.81,5.97,5.86,7.181328546,0.1616654393669659,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Seabridge Gold Inc.,17.8,13.88,13.5661,13.76,13.76,-0.578034682,0.3899610786439371,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,DRDGOLD Limited,3.42,8.62,8.29,8.44,8.52,3.8130381303812877,0.2893311251835872,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Caledonia Mining Corporation Plc,17.945,14.57,14.26,14.27,14.4,10.193050193050196,0.6050841145777061,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Idaho Strategic Resources, Inc.",3.53,5.85,5.77,5.85,5.69,1.5624999999999976,0.058782285961479434,0,1874.6,0,0,0,0,1,0,0,0,0,0,0,0
1/11/2023,"Contango Ore, Inc.",17.59,25.75,25.75,25.75,25.75,13.938053097345126,1.2879933174183331,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Newmont Corporation,3.42,53.59,52.61,53.4,52.46,4.276508494434676,0.6565004624087238,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Agnico Eagle Mine,55.4,55.59,54.11,55.19,54.54,1.210342930496968,0.38272519048078013,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Barrick Gold Cor,19.53,19.61,19.21,19.43,19.22,3.4611288604898753,0.19003759026646783,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Wheaton Precious Metals Corp.,43.9,44.205,43.035,44.05,43.26,4.9559208958780046,0.6193256701560927,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Franco-Nevada Corporation,146.06,147.795,144.74,147.37,144.25,5.377189846263861,1.9376822494929535,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Gold Fields Limited,12.52,12.57,11.98,12.32,12.27,7.130434782608698,0.2469239327635725,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,AngloGold Ashant,22.67,22.685,22.115,22.64,22.01,7.196969696969695,0.3039002420908149,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Kinross Gold Corporation,4.67,4.69,4.55,4.66,4.56,4.954954954954949,0.050972682,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Alamos Gold Inc.,153.86,156.62,151.98,10.98,10.88,1.855287569573294,0.066748462,0,1895.5,1,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Harmony Gold Mining Company Limited,4.075,4.11,3.97,4.01,3.99,6.648936170212766,0.080788525,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Pan American Silver Corp.,18.55,18.55,18.66,18.51,18.26,6.318207926479043,0.27001322718922727,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Endeavour Mining plc,3.63,3.63,3.7,3.57,3.53,5.9347181008901995,0.057802002,0,1895.5,0,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Osisko Gold Royalties Ltd,12.7,13.07,12.61,13,12.63,3.0110935023771854,0.054182232195743335,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Eldorado Gold Corporation,8.9,9,8.7396,8.96,8.69,3.107019562715781,0.11360960723963637,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,IAMGOLD Corporation,2.65,2.745,2.62,2.69,2.61,-0.73800738,0.038335921,0,1895.5,0,0,0,0,0,1,0,1,0,0,0,0
1/12/2023,"Coeur Mining, Inc.",3.73,3.85,3.69,3.74,3.64,5.949008498583582,0.089880874,0,1895.5,1,0,0,1,0,0,0,0,0,0,0,0
1/12/2023,Equinox Gold Corp.,4.14,4.16,3.97,4.03,4.08,2.5445292620865163,0.10273926777457901,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Orla Mining Ltd.,4.28,4.3,4.25,4.27,4.24,4.400977995110018,0.089562428,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Sandstorm Gold Ltd.,5.8,5.85,5.697,5.81,5.69,1.9298245614034988,0.05365232,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Centerra Gold Inc.,6.1,6.14,5.9401,6.07,5.97,7.433628318584069,0.12123619214456545,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Seabridge Gold Inc.,14,14.07,13.6234,13.88,13.76,1.834189288334556,0.087668206,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,DRDGOLD Limited,8.73,8.79,8.46,8.59,8.44,3.7439613526570112,0.15408717384278928,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Caledonia Mining Corporation Plc,14.38,14.72,14.16,14.6,14.27,13.884555382215282,0.5854775218327596,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Idaho Strategic Resources, Inc.",5.82,5.86,5.68,5.8,5.85,-1.192504259,0.060577577,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Contango Ore, Inc.",25.88,25.88,25.85,25.85,25.75,18.79595588235294,1.671036889393612,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Newmont Corporation,53.36,54.49,53.25,54.35,53.4,3.1505029417346813,0.6603448774260853,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.19,1.2120115774240263,0.3474781596425164,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.43,3.151260504201688,0.21908494764751535,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.05,2.840646651270217,0.5901815701242272,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,147.37,4.928469241773953,2.8615377359534797,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.32,6.192468619246863,0.25255480310504763,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,AngloGold Ashant,23,23.365,22.735,23.18,22.64,7.964601769911509,0.4889639192064308,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.66,3.7199124726477004,0.064086994,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,10.98,1.2891344383057144,0.084684288,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.01,6.2663185378590125,0.089242847,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.51,5.975197294250295,0.3682002560719195,0,1918.4,0,0,0,0,0,1,0,0,0,0,0,0
1/13/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.57,5.475504322766569,0.069075528,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13,4.166666666666662,0.1279229678919494,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Eldorado Gold Corporation,8.9,9.22,8.9,9.03,8.96,1.4606741573033595,0.12224097980161497,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,IAMGOLD Corporation,2.71,2.815,2.71,2.77,2.69,4.528301886792456,0.038335921,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Coeur Mining, Inc.",3.68,3.82,3.68,3.8,3.74,3.2608695652173822,0.082807867,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Equinox Gold Corp.,4,4.22,3.97,4.16,4.03,4.0000000000000036,0.10208539842420204,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Orla Mining Ltd.,4.27,4.29,4.24,4.25,4.27,0,0.066975475,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Sandstorm Gold Ltd.,5.81,5.895,5.76,5.85,5.81,1.2110726643598513,0.043752550946040324,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Centerra Gold Inc.,6.05,6.2,6.01,6.16,6.07,6.574394463667818,0.13249663068492262,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Seabridge Gold Inc.,13.9,14.1781,13.8,14.08,13.88,1.4409221902017237,0.091339242,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,DRDGOLD Limited,8.69,9.0301,8.62,8.95,8.59,4.678362573099398,0.10687108388815775,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Caledonia Mining Corporation Plc,14.7,15.44,14.47,15.44,14.6,13.86430678466076,0.5907380371801272,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Idaho Strategic Resources, Inc.",5.7,5.8,5.7,5.77,5.8,0,0.059266347955648495,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Contango Ore, Inc.",25.85,25.85,25.85,25.85,25.85,17.339990921470722,1.907035377,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Newmont Corporation,53.36,54.49,53.25,54.35,54.35,3.1505029417346813,0.6737938959991685,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.95,1.2120115774240263,0.4237565844410229,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.64,3.151260504201688,0.24174588192681232,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.53,2.840646651270217,0.5245678493497735,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,146.69,4.928469241773953,3.0941070140325944,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.69,6.192468619246863,0.2793231615377238,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,AngloGold Ashant,23,23.365,22.735,23.18,23.18,7.964601769911509,0.6632764991206258,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.74,3.7199124726477004,0.069693205,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,11,1.2891344383057144,0.09392246,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.07,6.2663185378590125,0.093187599,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.8,5.975197294250295,0.4340979974943092,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.66,5.475504322766569,0.081141411,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13.25,4.166666666666662,0.22411333229927285,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
