Date,company name,open,high,low,closing,avg_price_1,avg_volume_30,ROC_7,std_price_11,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts,gold
6/1/2023,"Coeur Mining, Inc.",3.04,3.22,3.01,3.12,3,5873065.233333333,4.697986577181212,0.1416590015751908,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Equinox Gold Corp.,4.75,5.01,4.74,4.91,4.7,2020180.8,11.337868480725623,0.1845436632246055,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Orla Mining Ltd.,4.24,4.52,4.21,4.47,4.23,303888.1666666667,5.176470588235288,0.15971565643070745,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Sandstorm Gold Ltd.,5.4,5.54,5.36,5.49,5.35,2062437.9333333333,8.284023668639051,0.099981817,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Centerra Gold Inc.,6.1,6.32,5.94,6.24,6.03,269814.36666666664,24.302788844621528,0.29042288915557374,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Seabridge Gold Inc.,13.67,14.175,13.665,14.15,13.59,465077.8,5.992509363295886,0.16782566712351038,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,DRDGOLD Limited,11.51,12.17,11.45,11.97,11.57,638196.1,5.835543767,0.2467018811881851,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,Caledonia Mining Corporation Plc,12.29,12.93,12.12,12.53,12.13,54461.46666666667,-1.879404855,0.322160321,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,"Idaho Strategic Resources, Inc.",4.9,4.9,4.66,4.66,4.7,17143.266666666666,-2.916666667,0.084477001,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/1/2023,"Contango Ore, Inc.",25.95,26,25.95,26,25.38,5281.666666666667,2.2816679779700952,1.0080458142545943,0,0,0,0,0,0,0,0,0,0,0,0,1978
6/2/2023,Newmont Corporation,42.81,42.92,41.84,42.09,42.47,8258262.833333333,3.466076696165201,1.0252121731621724,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Agnico Eagle Mine,52.39,52.94,51.46,51.95,52.35,2713890.8333333335,1.8427759262889727,1.0791966709295557,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Barrick Gold Cor,17.36,17.44,17.12,17.31,17.45,13717498,1.883460859329019,0.35479059124564266,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Wheaton Precious Metals Corp.,46.3,46.465,44.89,45.36,46.24,1691618.9,1.5901455767077288,1.0917084192801847,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Franco-Nevada Corporation,150.5,151.63,146.26,147.52,149.6,444834.1,1.2352456766401394,2.8412330869798064,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Gold Fields Limited,15.93,16.05,15.56,15.72,15.79,5279960.333333333,7.377049180327869,0.3776843318770676,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,AngloGold Ashant,25.09,25.16,24.33,24.54,24.8,2979575.5,4.559011504047722,0.4465829862819398,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Kinross Gold Corporation,4.89,4.95,4.8,4.85,4.89,11763839.2,2.320675105,0.15382398441666248,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Alamos Gold Inc.,170.27,179.27,170.27,12.28,12.56,2497035.6,-0.807754443,0.19816430281222377,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Harmony Gold Mining Company Limited,4.75,4.8,4.6,4.62,4.79,4795352.4,-0.858369099,0.073953302,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Pan American Silver Corp.,15.7,15.7,15.885,15.52,15.73,4387445.966666667,4.091213950368876,0.35298210101412586,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Endeavour Mining plc,3.3,3.3,3.32,3.22,3.29,2109393,3.2051282051282075,0.076217392,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Osisko Gold Royalties Ltd,16.27,16.33,15.825,15.98,16.25,993088.4666666667,3.9687703318152328,0.36629099212111815,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Eldorado Gold Corporation,9.93,10.01,9.61,9.67,9.92,1706853.9,-5.103042198,0.26906572363716563,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,IAMGOLD Corporation,2.89,2.91,2.81,2.84,2.88,4065391.1333333333,5.576208178438659,0.082108576,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,"Coeur Mining, Inc.",3.17,3.23,3.05,3.1,3.12,5908385.133333334,3.678929765886283,0.13491411409420961,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Equinox Gold Corp.,4.95,4.96,4.75,4.78,4.91,2002400.1666666667,6.935123042505604,0.18606939077078513,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Orla Mining Ltd.,4.51,4.65,4.5,4.63,4.47,306177.86666666664,8.177570093457936,0.14341928360263095,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Sandstorm Gold Ltd.,5.47,5.49,5.36,5.42,5.49,2084641.3,6.066536203522497,0.13521027395069943,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Centerra Gold Inc.,6.2,6.27,6.06,6.13,6.24,275238.56666666665,20.43222003929273,0.4134511073655909,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Seabridge Gold Inc.,14.23,14.37,13.82,14.01,14.15,461389.3,4.163568773234204,0.2549046167419514,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,DRDGOLD Limited,12.02,12.02,11.55,11.78,11.97,633359.8666666667,3.4240561896400243,0.2687749988372633,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,Caledonia Mining Corporation Plc,12.5,12.98,12.37,12.89,12.53,54703.433333333334,-0.846153846,0.33347481845765664,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,"Idaho Strategic Resources, Inc.",4.82,4.91,4.72,4.88,4.66,17023.2,1.6666666666666683,0.090423247,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/2/2023,"Contango Ore, Inc.",27.1,28.38,26.6,28.38,26,5175.533333333334,12.12959304622679,0.7204026651809657,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Newmont Corporation,42.81,42.92,41.84,42.09,42.09,8380967,3.466076696165201,0.830591246,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Agnico Eagle Mine,52.39,52.94,51.46,51.95,51.95,2708909.6666666665,1.8427759262889727,0.8955871613842799,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Barrick Gold Cor,17.36,17.44,17.12,17.31,17.31,13513208,1.883460859329019,0.3000121209673742,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Wheaton Precious Metals Corp.,46.3,46.465,44.89,45.36,45.36,1710291.6666666667,1.5901455767077288,0.6909466496968139,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Franco-Nevada Corporation,150.5,151.63,146.26,147.52,147.52,441328.3333333333,1.2352456766401394,2.190374397,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Gold Fields Limited,15.93,16.05,15.56,15.72,15.72,5169017,7.377049180327869,0.44820247048117273,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,AngloGold Ashant,25.09,25.16,24.33,24.54,24.54,2955404.8333333335,4.559011504047722,0.4795016352234376,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Kinross Gold Corporation,4.89,4.95,4.8,4.85,4.85,11696604.533333333,2.320675105,0.11703146430068813,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Alamos Gold Inc.,170.27,179.27,170.27,12.28,12.28,2465728.4,-0.807754443,0.19037283992676865,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Harmony Gold Mining Company Limited,4.75,4.8,4.6,4.62,4.62,4683504.966666667,-0.858369099,0.066987109,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Pan American Silver Corp.,15.7,15.7,15.885,15.52,15.52,4368471.933333334,4.091213950368876,0.35111251757803075,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Endeavour Mining plc,3.3,3.3,3.32,3.22,3.22,2093929.9,3.2051282051282075,0.074308937,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Osisko Gold Royalties Ltd,16.27,16.33,15.825,15.98,15.98,992256.6,3.9687703318152328,0.3441167877862771,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Eldorado Gold Corporation,9.93,10.01,9.61,9.67,9.67,1649305.4666666666,-5.103042198,0.28843779855697094,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,IAMGOLD Corporation,2.89,2.91,2.81,2.84,2.84,4031268.566666667,5.576208178438659,0.088255826,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,"Coeur Mining, Inc.",3.17,3.23,3.05,3.1,3.1,5945591.733333333,3.678929765886283,0.11849817796837843,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Equinox Gold Corp.,4.95,4.96,4.75,4.78,4.78,1953411.3333333333,6.935123042505604,0.17110337120102764,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Orla Mining Ltd.,4.51,4.65,4.5,4.63,4.63,311725.93333333335,8.177570093457936,0.14341928360263095,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Sandstorm Gold Ltd.,5.47,5.49,5.36,5.42,5.42,2122456,6.066536203522497,0.14785742518325964,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Centerra Gold Inc.,6.2,6.27,6.06,6.13,6.13,274051.0333333333,20.43222003929273,0.47535441323483313,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Seabridge Gold Inc.,14.23,14.37,13.82,14.01,14.01,451833.26666666666,4.163568773234204,0.2878225463403034,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,DRDGOLD Limited,12.02,12.02,11.55,11.78,11.78,607242.6333333333,3.4240561896400243,0.24406407504432948,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,Caledonia Mining Corporation Plc,12.5,12.98,12.37,12.89,12.89,54916.96666666667,-0.846153846,0.31043371419515986,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,"Idaho Strategic Resources, Inc.",4.82,4.91,4.72,4.88,4.88,16607.933333333334,1.6666666666666683,0.078543561,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/3/2023,"Contango Ore, Inc.",27.1,28.38,26.6,28.38,28.38,5097.466666666666,12.12959304622679,1.0292742368024688,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Newmont Corporation,42.81,42.92,41.84,42.09,42.09,8317940.666666667,3.466076696165201,0.7752477609828959,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Agnico Eagle Mine,52.39,52.94,51.46,51.95,51.95,2595199.566666667,1.8427759262889727,0.6471532065340232,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Barrick Gold Cor,17.36,17.44,17.12,17.31,17.31,13049371.3,1.883460859329019,0.234962279,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Wheaton Precious Metals Corp.,46.3,46.465,44.89,45.36,45.36,1670536.1333333333,1.5901455767077288,0.5970320533499478,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Franco-Nevada Corporation,150.5,151.63,146.26,147.52,147.52,427491.76666666666,1.2352456766401394,1.7422748974214384,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Gold Fields Limited,15.93,16.05,15.56,15.72,15.72,4989530.866666666,7.377049180327869,0.5086720679644637,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,AngloGold Ashant,25.09,25.16,24.33,24.54,24.54,2781285.2666666666,4.559011504047722,0.5220362230554045,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Kinross Gold Corporation,4.89,4.95,4.8,4.85,4.85,11422837.566666666,2.320675105,0.082825117,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Alamos Gold Inc.,170.27,179.27,170.27,12.28,12.28,2426624.1666666665,-0.807754443,0.11526254615191057,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Harmony Gold Mining Company Limited,4.75,4.8,4.6,4.62,4.62,4470095.633333334,-0.858369099,0.056472036523331035,0,0,0,0,0,1,0,0,0,0,0,0,1952.4
6/4/2023,Pan American Silver Corp.,15.7,15.7,15.885,15.52,15.52,4314324.966666667,4.091213950368876,0.3070208758078199,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Endeavour Mining plc,3.3,3.3,3.32,3.22,3.22,2020708.5333333334,3.2051282051282075,0.06615409,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Osisko Gold Royalties Ltd,16.27,16.33,15.825,15.98,15.98,986428.5333333333,3.9687703318152328,0.32265376883811037,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Eldorado Gold Corporation,9.93,10.01,9.61,9.67,9.67,1594617.8333333333,-5.103042198,0.28125691910685996,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,IAMGOLD Corporation,2.89,2.91,2.81,2.84,2.84,3860747.466666667,5.576208178438659,0.084239917,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,"Coeur Mining, Inc.",3.17,3.23,3.05,3.1,3.1,5902652.666666667,3.678929765886283,0.082616309,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Equinox Gold Corp.,4.95,4.96,4.75,4.78,4.78,1913323.3666666667,6.935123042505604,0.16783650052680427,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Orla Mining Ltd.,4.51,4.65,4.5,4.63,4.63,312497.2,8.177570093457936,0.16383472825325843,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Sandstorm Gold Ltd.,5.47,5.49,5.36,5.42,5.42,2127040.1333333333,6.066536203522497,0.16086131802384532,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Centerra Gold Inc.,6.2,6.27,6.06,6.13,6.13,272468.13333333336,20.43222003929273,0.517502745,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Seabridge Gold Inc.,14.23,14.37,13.82,14.01,14.01,441085.3,4.163568773234204,0.3021348284217702,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,DRDGOLD Limited,12.02,12.02,11.55,11.78,11.78,578007.4,3.4240561896400243,0.25735013291051906,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,Caledonia Mining Corporation Plc,12.5,12.98,12.37,12.89,12.89,55457.26666666667,-0.846153846,0.2959207510618365,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,"Idaho Strategic Resources, Inc.",4.82,4.91,4.72,4.88,4.88,16416.6,1.6666666666666683,0.066236491,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/4/2023,"Contango Ore, Inc.",27.1,28.38,26.6,28.38,28.38,5138.233333333334,12.12959304622679,1.1882875378994453,0,0,0,0,0,0,0,0,0,0,0,0,1952.4
6/5/2023,Newmont Corporation,41.7,42.55,41.52,41.92,42.09,8457373.633333333,3.048180924287124,0.8027985142894557,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Agnico Eagle Mine,51.6,52.345,51.6,52.09,51.95,2577107.3666666667,2.117231915310734,0.6398252602362299,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Barrick Gold Cor,17.24,17.33,17.12,17.19,17.31,12980393.3,1.1771630370806525,0.21309408933417423,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Wheaton Precious Metals Corp.,45.01,46.07,45.01,45.81,45.36,1659667.6,2.597984322508407,0.6114052368407912,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Franco-Nevada Corporation,146.66,148.99,146.31,147.63,147.52,429506.93333333335,1.3107329124348042,1.745144432679474,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Gold Fields Limited,15.62,15.78,15.51,15.65,15.72,4840409.766666667,6.898907103825135,0.5458454659766286,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,AngloGold Ashant,24.33,24.8,24.31,24.62,24.54,2736746.433333333,4.899872177247559,0.5561262119667616,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Kinross Gold Corporation,4.82,4.87,4.79,4.85,4.85,11396470.9,2.320675105,0.079257922,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Alamos Gold Inc.,176.48,176.48,169.26,12.35,12.28,2407042.566666667,-0.242326333,0.10893701265979398,0,0,1,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Harmony Gold Mining Company Limited,4.59,4.64,4.55,4.62,4.62,4293965.833333333,-0.858369099,0.057144156,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Pan American Silver Corp.,15.53,15.53,15.64,15.52,15.52,4356154.733333333,4.091213950368876,0.32174524083501643,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Endeavour Mining plc,3.21,3.21,3.25,3.21,3.22,2004143.7333333334,2.8846153846153797,0.069295153,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Osisko Gold Royalties Ltd,15.89,16.19,15.84,16.1,15.98,987716.9333333333,4.749512036434628,0.3385262175961887,0,0,0,0,0,0,0,0,0,1,0,0,1958
6/5/2023,Eldorado Gold Corporation,9.6,9.77,9.55,9.68,9.67,1580794.7,-5.004906771,0.29067007226255537,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,IAMGOLD Corporation,2.86,2.94,2.82,2.93,2.84,3834821.3333333335,8.921933085501866,0.087956601,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,"Coeur Mining, Inc.",3.06,3.15,3.05,3.08,3.1,5892443.333333333,3.0100334448160484,0.077717437,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Equinox Gold Corp.,4.75,4.9,4.7,4.86,4.78,1903729.9666666666,8.724832214765115,0.17463208077657627,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Orla Mining Ltd.,4.64,4.68,4.58,4.62,4.63,311228.26666666666,7.9439252336448565,0.1835112084761156,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Sandstorm Gold Ltd.,5.42,5.46,5.4,5.42,5.42,2171925.466666667,6.066536203522497,0.16717981609361826,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Centerra Gold Inc.,6.12,6.15,6,6.05,6.13,272116.9,18.860510805500983,0.5319928229181067,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Seabridge Gold Inc.,14,14.16,13.86,14.09,14.01,437068.73333333334,4.758364312267663,0.3196361567896713,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,DRDGOLD Limited,11.67,12.064,11.57,11.96,11.78,551879.4666666667,5.0043898156277455,0.27025240727204203,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,Caledonia Mining Corporation Plc,12.93,13.24,12.54,13.08,12.89,55303.9,0.6153846153846159,0.29834391381256936,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,"Idaho Strategic Resources, Inc.",5,5.16,4.95,4.99,4.88,15455.4,3.9583333333333415,0.071465185,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/5/2023,"Contango Ore, Inc.",29.27,30.85,29.27,30,28.38,5106.066666666667,18.53022521,1.3658117799249196,0,0,0,0,0,0,0,0,0,0,0,0,1958
6/6/2023,Newmont Corporation,41.97,42.15,41.6,41.99,41.92,8482572.2,3.935643564356444,0.8084317028554254,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Agnico Eagle Mine,51.95,52.14,51.455,52.02,52.09,2535167.8666666667,3.5017906884202255,0.6766400950149265,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Barrick Gold Cor,17.2,17.26,16.91,17.13,17.19,12868691.466666667,2.085816448,0.21479377001308414,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Wheaton Precious Metals Corp.,45.8,46.11,45.63,46.1,45.81,1626060.4333333333,4.464083389984135,0.614808174,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Franco-Nevada Corporation,147.67,148.2353,146.18,147.87,147.63,427625.73333333334,3.5649250595321496,1.774051859445813,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Gold Fields Limited,15.84,15.88,15.47,15.64,15.65,4655994.433333334,7.049965776865169,0.5442392522010264,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,AngloGold Ashant,24.58,24.65,24.26,24.6,24.62,2676326,4.237288136,0.5635310752100651,0,0,0,1,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Kinross Gold Corporation,4.85,4.86,4.76,4.84,4.85,11208023.333333334,3.8626609442060027,0.075666733,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Alamos Gold Inc.,171.38,181.78,171.38,12.58,12.35,2355701.2333333334,3.8810900082576443,0.10888693051202673,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Harmony Gold Mining Company Limited,4.6,4.61,4.52,4.57,4.62,4095330.7,-0.867678959,0.053120789,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Pan American Silver Corp.,15.43,15.43,15.635,15.6,15.52,4360188.1,4.347826086956524,0.3276417111862806,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Endeavour Mining plc,3.2,3.2,3.22,3.18,3.21,1976071.3,3.921568627450984,0.06813089,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Osisko Gold Royalties Ltd,16.03,16.16,15.9401,16.15,16.1,966414.6333333333,4.802076573653462,0.35106849888458064,0,0,0,0,0,1,0,0,0,0,0,0,1965.5
6/6/2023,Eldorado Gold Corporation,9.51,9.84,9.455,9.84,9.68,1555008.7333333334,-4.280155642,0.30104061942781557,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,IAMGOLD Corporation,2.93,3.01,2.925,3.01,2.93,3780598.7666666666,13.584905660377355,0.098599281,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,"Coeur Mining, Inc.",3.11,3.13,3.02,3.1,3.08,5791865.3,8.391608391608399,0.078416139,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Equinox Gold Corp.,4.86,4.93,4.81,4.92,4.86,1871539.2,7.894736842105271,0.17369251828758692,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Orla Mining Ltd.,4.61,4.63,4.5,4.54,4.62,303423.6,9.927360774818405,0.19263248097678973,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Sandstorm Gold Ltd.,5.44,5.45,5.35,5.42,5.42,2161645.7,5.6530214424951275,0.16293891772408495,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Centerra Gold Inc.,6.1,6.14,6.02,6.09,6.05,271814.4,11.334552102376602,0.5115342341694091,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Seabridge Gold Inc.,14.05,14.1,13.71,13.79,14.09,429010.26666666666,3.7622272385252074,0.3267136639043702,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,DRDGOLD Limited,11.99,12.13,11.732,12.07,11.96,521869.5333333333,9.132007233273054,0.2882391683685383,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,Caledonia Mining Corporation Plc,13.08,13.6,13.08,13.51,13.08,54804.9,9.304207119741104,0.3127328223607661,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,"Idaho Strategic Resources, Inc.",5.01,5.09,5.01,5.09,4.99,14704.8,7.157894736842102,0.092530093,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/6/2023,"Contango Ore, Inc.",30.4,31.2,29.85,30.69,30,5260.733333333334,17.631276351092378,1.7230221863183683,0,0,0,0,0,0,0,0,0,0,0,0,1965.5
6/7/2023,Newmont Corporation,42,42.415,41.57,41.9,41.99,8422403.733333332,3.329223181,0.8040002261419271,0,0,0,0,0,0,0,0,1,0,0,0,1942.7
6/7/2023,Agnico Eagle Mine,52.34,52.7,50.635,50.75,52.02,2495439.1333333333,-0.059078377,0.6872765752657917,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Barrick Gold Cor,17.165,17.25,16.93,16.98,17.13,12848218.133333333,0.5924170616113829,0.2112086430740011,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Wheaton Precious Metals Corp.,46.15,46.72,44.95,44.97,46.1,1579296.3333333333,-0.61878453,0.6620889805621195,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Franco-Nevada Corporation,147.9,148.855,145.44,145.88,147.87,419635.86666666664,0.3370245546461305,1.8049618479985934,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Gold Fields Limited,15.92,16.35,15.48,15.59,15.64,4476788.366666666,3.108465608465613,0.5298507508551681,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,AngloGold Ashant,24.83,25.57,24.27,24.49,24.6,2609230.6,1.1983471074380132,0.546878747,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Kinross Gold Corporation,4.83,4.95,4.66,4.7,4.84,11104188.933333334,-0.212314225,0.075906641,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Alamos Gold Inc.,181.74,184.57,179.59,12.26,12.58,2319717,-0.648298217,0.13101700097858024,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Harmony Gold Mining Company Limited,4.65,4.81,4.56,4.56,4.57,3888809.3,-3.184713376,0.059237580209630526,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Pan American Silver Corp.,15.68,15.68,16.045,15.35,15.6,4364901.066666666,0.7879185817465477,0.3243707194497485,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Endeavour Mining plc,3.2,3.2,3.32,3.17,3.18,1947288.8,0.9554140127388472,0.066346199,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Osisko Gold Royalties Ltd,16.24,16.465,15.77,15.86,16.15,940198.2333333333,0,0.34965177482224363,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
6/7/2023,Eldorado Gold Corporation,9.84,10.11,9.5,9.73,9.84,1563922.5666666667,3.1813361611877062,0.28741480951283843,0,0,0,0,0,0,0,0,0,0,0,0,1942.7
